Length,2016
10,4.705781885
12,3.198969369
14,5.992349704
16,26.19471723
18,149.020436
20,248.687934
22,501.363144
24,837.3162587
26,1135.25243
28,1195.372114
30,1264.542329
32,1073.900391
34,883.4317679
36,351.8192026
38,94.06870844
40,20.2950397
42,3.419214066
44,3.419214066
46,0
48,0
50,0
52,0
