"","opt_save.final_gradient","names.obj_save.par.","opt_save.par"
"1",0.000124498504027418,"log_F_t_input",0.920670383743016
"2",4.80859250655683e-05,"log_F_t_input",0.920668628738301
"3",-9.92146063955082e-05,"log_F_t_input",0.92066653979398
"4",-0.00010998171736218,"log_F_t_input",0.920670846534128
"5",0.000119184113445257,"log_F_t_input",0.920729491923823
"6",-0.000192605846629711,"log_F_t_input",0.921069334973488
"7",0.000159729857477541,"log_F_t_input",0.922205437844446
"8",1.03909800282659e-05,"log_F_t_input",0.925335590233951
"9",-0.000138194785776896,"log_F_t_input",0.933431164661641
"10",-0.000344119409792065,"log_F_t_input",0.952404943093681
"11",0.000357198530825137,"log_F_t_input",0.991010624812864
"12",-0.000272012705948427,"log_F_t_input",1.01920322100089
"13",3.44339007496142e-05,"log_F_t_input",1.04015453116763
"14",5.2988548855798e-05,"log_F_t_input",1.05640725700366
"15",0.000418716949011202,"log_F_t_input",1.0843682932885
"16",-7.93250827191283e-06,"log_F_t_input",1.11472233969557
"17",-7.14909382667772e-05,"log_F_t_input",1.17254613310712
"18",-0.000326995924050361,"log_F_t_input",1.21712185804684
"19",0.000336210146906819,"log_F_t_input",1.21712451065429
"20",-2.10199815372514e-05,"log_sigma_R",-0.281211318931881
"21",-0.000193643204803529,"logS50",1.82796888595546
