"","opt_save.final_gradient","names.obj_save.par.","opt_save.par"
"1",0.000197543257272852,"log_F_t_input",1.48022488331514
"2",-0.000607738713213819,"log_F_t_input",1.48022396245206
"3",-0.000684864967017772,"log_F_t_input",1.48022587528744
"4",0.00253747080077893,"log_F_t_input",1.48023103443565
"5",-0.00164279356007238,"log_F_t_input",1.48022675109462
"6",-0.000359038448990028,"log_F_t_input",1.48028268957049
"7",-6.58712840428954e-06,"log_F_t_input",1.48055714421527
"8",0.00102812765256662,"log_F_t_input",1.48143564102221
"9",-0.000308736200267251,"log_F_t_input",1.4839414716294
"10",-0.000217135032075211,"log_F_t_input",1.49059592894469
"11",-9.58923610792084e-05,"log_F_t_input",1.50644184599864
"12",0.000230357283368399,"log_F_t_input",1.51942940017594
"13",0.000664680940119677,"log_F_t_input",1.5306483074404
"14",-0.000785448464743044,"log_F_t_input",1.53970685330168
"15",-0.000583170667142641,"log_F_t_input",1.55569793195102
"16",0.00128337965982633,"log_F_t_input",1.57226898094025
"17",-0.000880109025580778,"log_F_t_input",1.59652992530371
"18",-2.41088163240711,"log_F_t_input",1.6094379124341
"19",0,"log_F_t_input",1.6094379124341
"20",6.48749381543159e-06,"log_q_I",-10.5570171970341
"21",-0.000280617129561844,"log_sigma_R",-0.0988279321387687
"22",0.000589762026169893,"logS50",1.87180170586765
"23",0.000671702075431213,"log_CV_L",-2.10207394291161
