"","opt_save.final_gradient","names.obj_save.par.","opt_save.par"
"1",0.000473892834659445,"log_F_t_input",0.920380648518088
"2",-0.000446984987681494,"log_F_t_input",0.920373902231303
"3",-4.45694851425184e-06,"log_F_t_input",0.920373893338659
"4",-1.98504105144415e-05,"log_F_t_input",0.920378934731002
"5",-0.000351119699509688,"log_F_t_input",0.920437080991691
"6",0.000199930614189124,"log_F_t_input",0.920783338676856
"7",-6.00661560553571e-05,"log_F_t_input",0.921920790121034
"8",0.000165597110697718,"log_F_t_input",0.925056711495942
"9",0.000269512573057296,"log_F_t_input",0.933158785265182
"10",-0.000244321251779034,"log_F_t_input",0.952139030172822
"11",-3.56100803292903e-05,"log_F_t_input",0.990758360917595
"12",-0.000121992250630087,"log_F_t_input",1.0189638272185
"13",-7.17091751072513e-05,"log_F_t_input",1.03992214642655
"14",-3.87640996445393e-05,"log_F_t_input",1.05617993454708
"15",-0.000443152001674496,"log_F_t_input",1.08414949781131
"16",0.000437210494276613,"log_F_t_input",1.11451920176413
"17",4.07064691214376e-05,"log_F_t_input",1.17236264066953
"18",-0.000283680313741125,"log_F_t_input",1.21695028630603
"19",-9.26403630591763e-05,"log_F_t_input",1.21694955514397
"20",-9.82175563351895e-05,"log_q_I",-15.712986552567
"21",0.000384455090969626,"log_sigma_R",-0.281173071531391
"22",0.00151123428738398,"logS50",1.82793095111028
